customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,InternetService,Contract,PaymentMethod,MonthlyCharges,TotalCharges,Churn
CUST02719,Female,1,Yes,Yes,65,Yes,DSL,Month-to-month,Electronic check,93.07,6049.55,No
CUST02720,Female,1,Yes,Yes,21,Yes,Fiber optic,Month-to-month,Electronic check,93.78,1969.38,No
CUST02721,Male,0,Yes,No,32,No,Fiber optic,One year,Bank transfer,29.03,928.96,No
CUST02722,Male,1,No,Yes,72,Yes,Fiber optic,Month-to-month,Bank transfer,26.11,1879.92,No
CUST02723,Male,0,Yes,Yes,52,No,No,Month-to-month,Bank transfer,20.82,1082.64,No
CUST02724,Female,1,Yes,No,60,Yes,DSL,Month-to-month,Credit card,26.87,1612.2,No
CUST02725,Male,0,Yes,Yes,30,Yes,No,Month-to-month,Electronic check,49.04,1471.2,No
CUST02726,Male,1,Yes,Yes,28,Yes,No,Month-to-month,Credit card,23.94,670.32,No
CUST02727,Male,0,Yes,Yes,52,Yes,DSL,Month-to-month,Mailed check,50.2,2610.4,No
CUST02728,Male,0,Yes,No,24,No,No,Two year,Credit card,52.09,1250.16,No
CUST02729,Male,0,No,Yes,62,Yes,No,Month-to-month,Electronic check,25.38,1573.56,Yes
CUST02730,Male,0,No,Yes,64,Yes,DSL,Month-to-month,Mailed check,99.32,6356.48,Yes
CUST02731,Male,1,No,Yes,34,No,No,Month-to-month,Credit card,115.27,3919.18,No
CUST02732,Male,1,No,No,50,No,No,Two year,Credit card,54.49,2724.5,No
CUST02733,Male,0,Yes,No,19,No,No,Two year,Electronic check,42.61,809.59,Yes
CUST02734,Male,0,No,No,11,Yes,No,Two year,Credit card,85.23,937.53,No
CUST02735,Female,1,Yes,Yes,26,No,No,Month-to-month,Credit card,26.04,677.04,No
CUST02736,Male,0,Yes,Yes,50,Yes,Fiber optic,Month-to-month,Electronic check,88.64,4432.0,No
CUST02737,Male,0,No,Yes,40,No,DSL,Month-to-month,Mailed check,72.29,2891.6,No
CUST02738,Female,0,No,No,23,No,Fiber optic,Month-to-month,Mailed check,41.62,957.26,No
CUST02739,Female,0,No,Yes,21,Yes,No,Month-to-month,Bank transfer,44.34,931.14,No
CUST02740,Male,1,No,Yes,70,No,DSL,One year,Mailed check,114.56,8019.2,No
CUST02741,Male,0,No,No,39,No,DSL,Month-to-month,Credit card,71.94,2805.66,No
CUST02742,Male,0,Yes,Yes,72,No,Fiber optic,Month-to-month,Credit card,104.12,7496.64,No
CUST02743,Female,1,No,No,46,Yes,Fiber optic,Month-to-month,Mailed check,71.89,3306.94,No
CUST02744,Female,1,Yes,Yes,62,Yes,No,Month-to-month,Credit card,96.67,5993.54,No
CUST02745,Male,1,No,Yes,61,No,Fiber optic,Month-to-month,Electronic check,59.96,3657.56,No
CUST02746,Male,1,Yes,No,47,No,No,Month-to-month,Credit card,63.94,3005.18,No
CUST02747,Male,0,Yes,No,15,No,No,Month-to-month,Electronic check,30.2,453.0,Yes
CUST02748,Male,1,No,No,42,No,No,One year,Mailed check,54.17,2275.14,No
CUST02749,Female,0,No,No,48,Yes,DSL,Month-to-month,Bank transfer,70.66,3391.68,Yes
CUST02750,Male,1,No,No,34,Yes,DSL,Month-to-month,Electronic check,83.19,2828.46,No
CUST02751,Male,0,Yes,No,11,No,No,Two year,Credit card,29.27,321.97,No
CUST02752,Male,1,Yes,No,34,No,No,One year,Electronic check,88.7,3015.8,No
CUST02753,Male,0,Yes,No,41,No,No,One year,Bank transfer,103.77,4254.57,Yes
CUST02754,Female,1,No,Yes,4,No,DSL,Month-to-month,Credit card,74.36,297.44,Yes
CUST02755,Female,0,No,No,59,Yes,Fiber optic,One year,Mailed check,23.39,1380.01,No
CUST02756,Male,1,No,No,45,No,No,One year,Bank transfer,45.51,2047.95,No
CUST02757,Male,0,Yes,Yes,55,No,DSL,Month-to-month,Bank transfer,33.04,1817.2,No
CUST02758,Male,1,No,Yes,39,No,No,One year,Mailed check,66.1,2577.9,No
CUST02759,Male,1,No,Yes,70,Yes,DSL,Month-to-month,Credit card,42.8,2996.0,No
CUST02760,Female,0,Yes,No,1,No,Fiber optic,Two year,Electronic check,66.51,66.51,No
CUST02761,Female,1,No,Yes,30,Yes,No,Month-to-month,Mailed check,24.1,723.0,No
CUST02762,Female,0,Yes,No,40,No,Fiber optic,One year,Credit card,91.36,3654.4,No
CUST02763,Female,0,No,No,71,No,DSL,Month-to-month,Electronic check,32.47,2305.37,No
CUST02764,Female,0,No,Yes,43,Yes,No,Month-to-month,Electronic check,71.77,3086.11,No
CUST02765,Female,1,Yes,Yes,62,No,Fiber optic,Month-to-month,Credit card,92.77,5751.74,No
CUST02766,Female,0,Yes,No,10,Yes,No,Two year,Bank transfer,116.78,1167.8,No
CUST02767,Female,1,Yes,Yes,62,No,No,One year,Credit card,41.29,2559.98,No
CUST02768,Female,0,Yes,No,58,Yes,DSL,Month-to-month,Electronic check,20.47,1187.26,No
CUST02769,Male,0,Yes,No,71,No,No,Month-to-month,Credit card,102.83,7300.93,No
CUST02770,Male,1,No,Yes,52,No,Fiber optic,Month-to-month,Electronic check,92.8,4825.6,No
CUST02771,Male,0,Yes,Yes,52,No,DSL,One year,Electronic check,50.74,2638.48,No
CUST02772,Male,0,No,No,57,Yes,DSL,Month-to-month,Credit card,24.66,1405.62,No
CUST02773,Female,0,No,No,4,No,No,Two year,Bank transfer,77.06,308.24,No
CUST02774,Female,0,No,No,69,No,No,Month-to-month,Bank transfer,64.03,4418.07,Yes
CUST02775,Female,1,No,No,43,Yes,No,Month-to-month,Mailed check,59.5,2558.5,No
CUST02776,Male,1,No,No,64,Yes,DSL,Two year,Bank transfer,30.3,1939.2,No
CUST02777,Female,0,Yes,No,42,Yes,DSL,One year,Mailed check,96.47,4051.74,No
CUST02778,Female,1,No,Yes,16,Yes,DSL,Month-to-month,Electronic check,104.52,1672.32,No
CUST02779,Male,1,Yes,No,4,No,No,Month-to-month,Bank transfer,119.91,479.64,Yes
CUST02780,Female,1,No,No,18,Yes,Fiber optic,Month-to-month,Electronic check,84.73,1525.14,No
CUST02781,Male,0,No,No,7,Yes,DSL,Month-to-month,Credit card,92.01,644.07,Yes
CUST02782,Male,0,Yes,No,55,Yes,Fiber optic,Two year,Mailed check,43.05,2367.75,No
CUST02783,Male,1,Yes,Yes,28,No,No,Month-to-month,Electronic check,69.73,1952.44,Yes
CUST02784,Female,0,Yes,No,0,Yes,Fiber optic,Month-to-month,Mailed check,74.32,74.32,Yes
CUST02785,Male,0,Yes,No,24,Yes,Fiber optic,One year,Credit card,43.32,1039.68,No
CUST02786,Female,1,Yes,No,70,Yes,Fiber optic,Month-to-month,Credit card,82.59,5781.3,Yes
CUST02787,Female,1,No,No,49,No,Fiber optic,Two year,Mailed check,74.04,3627.96,No
CUST02788,Male,0,No,Yes,12,No,DSL,One year,Mailed check,56.76,681.12,No
CUST02789,Male,1,No,Yes,57,Yes,No,Two year,Electronic check,39.82,2269.74,No
CUST02790,Female,1,Yes,Yes,28,Yes,DSL,One year,Mailed check,80.32,2248.96,Yes
CUST02791,Male,1,No,No,12,Yes,Fiber optic,Month-to-month,Electronic check,79.39,952.68,No
CUST02792,Male,1,Yes,No,50,No,Fiber optic,Two year,Credit card,63.59,3179.5,No
CUST02793,Female,1,Yes,Yes,60,Yes,No,Month-to-month,Electronic check,29.36,1761.6,No
CUST02794,Male,0,No,No,29,No,Fiber optic,Month-to-month,Credit card,72.77,2110.33,No
CUST02795,Female,0,No,Yes,30,No,No,Month-to-month,Bank transfer,110.75,3322.5,No
CUST02796,Female,1,No,No,0,Yes,DSL,Month-to-month,Credit card,40.11,40.11,No
CUST02797,Male,0,Yes,Yes,7,No,DSL,Month-to-month,Credit card,71.35,499.45,Yes
CUST02798,Female,0,No,No,48,Yes,No,One year,Mailed check,42.14,2022.72,No
CUST02799,Male,1,No,Yes,21,No,No,Month-to-month,Credit card,114.71,2408.91,No
CUST02800,Female,0,Yes,No,0,No,No,Month-to-month,Electronic check,99.69,99.69,Yes
CUST02801,Female,0,No,No,56,Yes,No,Two year,Credit card,40.79,2284.24,No
CUST02802,Male,1,Yes,No,65,Yes,No,Month-to-month,Mailed check,55.74,3623.1,No
CUST02803,Female,1,Yes,Yes,63,Yes,No,Month-to-month,Bank transfer,29.67,1869.21,No
CUST02804,Male,1,No,No,53,No,No,Month-to-month,Electronic check,63.53,3367.09,No
CUST02805,Male,0,No,No,41,Yes,Fiber optic,Two year,Bank transfer,33.08,1356.28,No
CUST02806,Female,0,No,No,57,No,DSL,Month-to-month,Credit card,64.25,3662.25,No
CUST02807,Male,0,No,Yes,65,Yes,DSL,Month-to-month,Electronic check,51.89,3372.85,No
CUST02808,Male,1,No,No,65,No,DSL,One year,Bank transfer,106.06,6893.9,No
CUST02809,Male,1,Yes,Yes,29,No,Fiber optic,Month-to-month,Electronic check,55.83,1619.07,No
CUST02810,Female,0,Yes,No,30,No,Fiber optic,Month-to-month,Credit card,70.44,2113.2,No
CUST02811,Female,0,Yes,No,0,No,Fiber optic,Month-to-month,Credit card,110.47,110.47,Yes
CUST02812,Female,1,Yes,Yes,15,Yes,DSL,Two year,Credit card,85.71,1285.65,No
CUST02813,Female,1,Yes,Yes,40,Yes,Fiber optic,Month-to-month,Mailed check,117.9,4716.0,Yes
CUST02814,Male,1,No,Yes,27,No,Fiber optic,Month-to-month,Electronic check,41.67,1125.09,Yes
CUST02815,Male,1,Yes,Yes,3,Yes,DSL,Month-to-month,Bank transfer,36.74,110.22,Yes
CUST02816,Male,0,No,Yes,45,No,No,Month-to-month,Electronic check,105.62,4752.9,No
CUST02817,Male,1,Yes,No,24,Yes,No,One year,Credit card,111.33,2671.92,No
CUST02818,Male,1,Yes,No,68,No,No,Month-to-month,Mailed check,63.8,4338.4,Yes
CUST02819,Male,1,Yes,No,26,No,DSL,One year,Mailed check,90.71,2358.46,No
CUST02820,Male,0,No,No,28,Yes,No,Month-to-month,Bank transfer,40.75,1141.0,No
CUST02821,Female,0,No,Yes,5,No,Fiber optic,Two year,Bank transfer,86.57,432.85,No
CUST02822,Male,0,No,No,49,No,No,Month-to-month,Mailed check,35.45,1737.05,Yes
CUST02823,Female,1,No,Yes,4,Yes,DSL,Two year,Electronic check,84.97,339.88,No
CUST02824,Male,0,Yes,Yes,15,Yes,DSL,Month-to-month,Electronic check,75.44,1131.6,No
CUST02825,Male,1,Yes,Yes,23,Yes,DSL,Month-to-month,Bank transfer,52.45,1206.35,No
CUST02826,Female,0,Yes,No,43,Yes,Fiber optic,Month-to-month,Bank transfer,80.0,3440.0,No
CUST02827,Male,0,Yes,Yes,3,Yes,Fiber optic,Month-to-month,Bank transfer,54.38,163.14,No
CUST02828,Female,0,No,No,13,Yes,No,Two year,Electronic check,114.14,1483.82,No
CUST02829,Female,0,No,No,63,No,No,Month-to-month,Bank transfer,110.7,6974.1,No
CUST02830,Female,1,Yes,No,3,No,Fiber optic,Month-to-month,Credit card,102.02,306.06,No
CUST02831,Female,1,Yes,No,55,Yes,Fiber optic,Month-to-month,Mailed check,79.41,4367.55,No
CUST02832,Male,1,No,Yes,2,No,Fiber optic,Month-to-month,Credit card,49.04,98.08,No
CUST02833,Female,1,Yes,Yes,49,No,DSL,Two year,Credit card,80.48,3943.52,Yes
CUST02834,Female,1,No,Yes,15,Yes,No,Month-to-month,Credit card,66.94,1004.1,Yes
CUST02835,Male,1,Yes,No,49,No,No,One year,Mailed check,28.48,1395.52,No
CUST02836,Female,1,No,Yes,34,No,DSL,Month-to-month,Credit card,100.79,3426.86,No
CUST02837,Female,0,Yes,No,62,Yes,DSL,Month-to-month,Electronic check,102.15,6333.3,No
CUST02838,Female,0,No,Yes,18,Yes,DSL,Month-to-month,Bank transfer,52.23,940.14,No
CUST02839,Female,1,Yes,No,66,Yes,Fiber optic,Month-to-month,Mailed check,103.77,6848.82,No
CUST02840,Male,0,No,Yes,1,Yes,No,Two year,Bank transfer,82.59,82.59,No
CUST02841,Male,0,No,Yes,47,Yes,DSL,Month-to-month,Electronic check,111.85,5256.95,No
CUST02842,Female,1,Yes,Yes,18,Yes,Fiber optic,Month-to-month,Electronic check,112.14,2018.52,No
CUST02843,Female,0,No,Yes,68,No,No,Month-to-month,Mailed check,112.62,7658.16,No
CUST02844,Male,0,No,Yes,38,No,No,Month-to-month,Electronic check,24.51,931.38,No
CUST02845,Male,0,No,Yes,64,No,Fiber optic,Month-to-month,Credit card,30.9,1977.6,No
CUST02846,Female,1,Yes,No,66,No,Fiber optic,One year,Bank transfer,97.24,6417.84,No
CUST02847,Female,1,Yes,Yes,16,Yes,Fiber optic,One year,Bank transfer,61.7,987.2,No
CUST02848,Female,1,Yes,No,37,Yes,No,Month-to-month,Electronic check,94.79,3507.23,Yes
CUST02849,Male,1,No,Yes,42,No,DSL,Month-to-month,Electronic check,24.61,1033.62,No
CUST02850,Female,1,No,Yes,33,No,Fiber optic,Month-to-month,Credit card,64.14,2116.62,No
CUST02851,Male,1,No,Yes,10,No,No,Month-to-month,Bank transfer,92.3,923.0,Yes
CUST02852,Male,0,No,Yes,24,No,Fiber optic,One year,Electronic check,30.27,726.48,Yes
CUST02853,Male,0,Yes,Yes,32,No,Fiber optic,Month-to-month,Bank transfer,99.04,3169.28,No
CUST02854,Female,1,No,No,18,No,DSL,Two year,Mailed check,79.09,1423.62,No
CUST02855,Female,1,Yes,Yes,8,Yes,DSL,One year,Mailed check,79.52,636.16,No
CUST02856,Male,0,No,No,35,Yes,No,Two year,Mailed check,98.55,3449.25,Yes
CUST02857,Female,1,No,No,38,Yes,No,Month-to-month,Electronic check,42.63,1619.94,No
CUST02858,Male,0,Yes,No,60,No,No,Month-to-month,Bank transfer,71.17,4270.2,No
CUST02859,Male,0,Yes,No,27,Yes,DSL,Two year,Electronic check,65.63,1772.01,No
CUST02860,Female,1,No,Yes,20,Yes,Fiber optic,Month-to-month,Credit card,36.74,734.8,No
CUST02861,Female,0,No,No,26,No,Fiber optic,Two year,Electronic check,88.58,2303.08,No
CUST02862,Female,1,No,No,58,No,No,Month-to-month,Mailed check,21.8,1264.4,Yes
CUST02863,Male,0,Yes,Yes,20,Yes,No,Month-to-month,Mailed check,105.48,2109.6,No
CUST02864,Male,0,No,No,64,No,Fiber optic,Two year,Mailed check,61.53,3937.92,No
CUST02865,Male,1,No,No,26,No,Fiber optic,Month-to-month,Credit card,39.76,1033.76,No
CUST02866,Female,0,Yes,Yes,4,Yes,Fiber optic,Month-to-month,Bank transfer,108.74,434.96,Yes
CUST02867,Female,1,No,No,71,Yes,DSL,Two year,Electronic check,29.16,2070.36,Yes
CUST02868,Male,0,No,Yes,49,No,Fiber optic,Month-to-month,Electronic check,94.94,4652.06,No
CUST02869,Female,1,No,No,10,Yes,DSL,One year,Mailed check,88.93,889.3,No
CUST02870,Female,0,Yes,No,63,No,No,Month-to-month,Credit card,77.38,4874.94,No
CUST02871,Male,1,No,No,22,No,No,Month-to-month,Credit card,68.89,1515.58,No
CUST02872,Male,0,No,No,9,No,DSL,One year,Electronic check,40.86,367.74,No
CUST02873,Male,0,No,No,70,Yes,No,One year,Electronic check,85.24,5966.8,No
CUST02874,Male,0,Yes,Yes,62,Yes,Fiber optic,Month-to-month,Bank transfer,104.95,6506.9,Yes
CUST02875,Female,0,Yes,No,67,Yes,DSL,Month-to-month,Bank transfer,116.7,7818.9,No
CUST02876,Female,1,Yes,No,1,No,No,Two year,Electronic check,28.7,28.7,No
CUST02877,Male,0,No,No,39,No,Fiber optic,Two year,Credit card,103.92,4052.88,No
CUST02878,Male,0,Yes,No,59,Yes,Fiber optic,Month-to-month,Mailed check,86.63,5111.17,Yes
CUST02879,Female,0,No,No,55,Yes,Fiber optic,One year,Bank transfer,50.56,2780.8,No
CUST02880,Male,1,No,No,60,No,Fiber optic,Two year,Electronic check,30.36,1821.6,No
CUST02881,Male,0,No,No,15,No,DSL,Month-to-month,Credit card,31.56,473.4,No
CUST02882,Female,1,Yes,Yes,65,No,DSL,Month-to-month,Bank transfer,54.03,3511.95,No
CUST02883,Female,1,Yes,Yes,64,No,Fiber optic,Two year,Credit card,57.85,3702.4,No
CUST02884,Female,1,No,No,6,No,Fiber optic,Month-to-month,Bank transfer,36.82,220.92,No
CUST02885,Male,1,No,No,66,No,Fiber optic,One year,Mailed check,64.44,4253.04,No
CUST02886,Female,1,Yes,Yes,35,Yes,Fiber optic,Two year,Credit card,105.37,3687.95,No
CUST02887,Female,1,No,No,21,No,DSL,Month-to-month,Mailed check,80.05,1681.05,No
CUST02888,Male,0,No,Yes,56,Yes,No,Month-to-month,Bank transfer,100.47,5626.32,No
CUST02889,Female,0,Yes,No,51,Yes,No,Month-to-month,Bank transfer,78.03,3979.53,No
CUST02890,Female,0,No,Yes,3,Yes,DSL,Month-to-month,Bank transfer,67.47,202.41,Yes
CUST02891,Female,0,No,No,3,No,DSL,Month-to-month,Mailed check,51.42,154.26,No
CUST02892,Male,1,No,No,37,Yes,DSL,Month-to-month,Mailed check,112.45,4160.65,No
CUST02893,Male,1,No,Yes,62,Yes,No,One year,Bank transfer,39.66,2458.92,No
CUST02894,Male,0,No,No,8,No,DSL,Month-to-month,Credit card,25.34,202.72,Yes
CUST02895,Male,1,No,No,38,Yes,DSL,Month-to-month,Credit card,117.68,4471.84,No
CUST02896,Female,1,No,No,11,Yes,Fiber optic,Month-to-month,Electronic check,46.36,509.96,No
CUST02897,Female,0,No,Yes,44,Yes,No,One year,Credit card,86.87,3822.28,No
CUST02898,Male,1,Yes,No,67,Yes,No,Month-to-month,Mailed check,67.04,4491.68,Yes
CUST02899,Female,0,Yes,Yes,30,No,Fiber optic,Month-to-month,Bank transfer,108.3,3249.0,No
CUST02900,Female,0,Yes,Yes,66,Yes,Fiber optic,Two year,Electronic check,116.54,7691.64,No
CUST02901,Female,1,No,Yes,62,No,DSL,One year,Credit card,77.88,4828.56,No
CUST02902,Male,1,No,No,4,Yes,DSL,Month-to-month,Bank transfer,116.56,466.24,Yes
CUST02903,Male,0,No,No,66,No,Fiber optic,Month-to-month,Mailed check,104.14,6873.24,No
CUST02904,Male,0,Yes,Yes,61,No,Fiber optic,Month-to-month,Mailed check,38.47,2346.67,No
CUST02905,Male,1,No,No,10,No,No,One year,Mailed check,62.8,628.0,No
CUST02906,Female,0,No,No,3,Yes,Fiber optic,Month-to-month,Electronic check,39.99,119.97,No
CUST02907,Male,0,Yes,No,15,Yes,No,Month-to-month,Mailed check,94.32,1414.8,Yes
CUST02908,Male,1,No,Yes,31,No,No,Two year,Electronic check,55.82,1730.42,No
CUST02909,Male,0,Yes,No,45,Yes,DSL,One year,Mailed check,47.52,2138.4,No
CUST02910,Male,1,Yes,Yes,45,Yes,No,Month-to-month,Mailed check,41.5,1867.5,No
CUST02911,Male,1,Yes,Yes,4,Yes,No,One year,Mailed check,95.81,383.24,No
CUST02912,Female,1,No,Yes,7,No,DSL,Month-to-month,Mailed check,110.95,776.65,No
CUST02913,Male,1,Yes,Yes,34,Yes,Fiber optic,Month-to-month,Mailed check,103.1,3505.4,No
CUST02914,Male,1,No,Yes,24,No,DSL,Two year,Bank transfer,96.47,2315.28,No
CUST02915,Male,0,No,No,46,Yes,No,One year,Electronic check,84.65,3893.9,No
CUST02916,Female,1,No,No,54,No,DSL,Two year,Bank transfer,92.79,5010.66,No
CUST02917,Male,1,Yes,No,1,No,Fiber optic,One year,Credit card,102.46,102.46,No
CUST02918,Female,0,No,No,37,No,Fiber optic,Two year,Mailed check,24.11,892.07,No
CUST02919,Female,0,Yes,Yes,47,No,Fiber optic,Month-to-month,Bank transfer,106.09,4986.23,No
CUST02920,Male,1,No,No,57,No,Fiber optic,Month-to-month,Electronic check,96.76,5515.32,No
CUST02921,Male,1,Yes,No,16,Yes,Fiber optic,Month-to-month,Electronic check,41.68,666.88,No
CUST02922,Female,1,No,No,36,Yes,Fiber optic,Two year,Credit card,107.42,3867.12,No
CUST02923,Female,1,No,Yes,16,Yes,Fiber optic,Month-to-month,Electronic check,39.75,636.0,No
CUST02924,Male,1,Yes,No,21,Yes,Fiber optic,Month-to-month,Mailed check,97.65,2050.65,No
CUST02925,Male,0,No,No,61,No,DSL,Month-to-month,Credit card,59.73,3643.53,No
CUST02926,Female,1,No,Yes,6,No,No,Month-to-month,Bank transfer,25.59,153.54,No
CUST02927,Female,0,No,Yes,46,No,Fiber optic,Two year,Electronic check,112.36,5168.56,No
CUST02928,Female,0,No,Yes,71,Yes,Fiber optic,One year,Mailed check,102.04,7244.84,Yes
CUST02929,Female,1,No,No,10,Yes,DSL,Month-to-month,Credit card,67.36,673.6,Yes
CUST02930,Female,0,Yes,No,71,Yes,DSL,Month-to-month,Electronic check,58.37,4144.27,Yes
CUST02931,Male,0,Yes,Yes,47,Yes,DSL,One year,Mailed check,57.18,2687.46,Yes
CUST02932,Female,0,Yes,Yes,51,Yes,Fiber optic,Month-to-month,Electronic check,48.5,2473.5,No
CUST02933,Male,0,No,Yes,23,Yes,No,One year,Bank transfer,110.96,2552.08,No
CUST02934,Male,0,No,No,36,No,DSL,Month-to-month,Electronic check,115.26,4149.36,No
CUST02935,Female,0,Yes,No,69,No,Fiber optic,Month-to-month,Credit card,43.26,2984.94,No
CUST02936,Male,1,No,Yes,35,Yes,Fiber optic,Two year,Credit card,34.89,1221.15,No
CUST02937,Female,1,Yes,No,52,No,No,Month-to-month,Mailed check,43.96,2285.92,No
CUST02938,Male,0,No,No,39,No,DSL,Month-to-month,Electronic check,58.82,2293.98,No
CUST02939,Male,1,Yes,Yes,41,Yes,No,Month-to-month,Credit card,53.03,2174.23,No
CUST02940,Male,1,No,No,1,Yes,No,Two year,Mailed check,104.69,104.69,No
CUST02941,Female,0,Yes,No,17,Yes,DSL,One year,Electronic check,77.65,1320.05,No
CUST02942,Male,1,Yes,No,28,Yes,No,Month-to-month,Credit card,66.77,1869.56,No
CUST02943,Female,1,No,Yes,62,No,Fiber optic,One year,Credit card,111.99,6943.38,Yes
CUST02944,Male,1,No,No,41,Yes,Fiber optic,Month-to-month,Bank transfer,87.58,3590.78,No
CUST02945,Female,1,No,No,8,No,DSL,Month-to-month,Credit card,104.97,839.76,Yes
CUST02946,Female,1,Yes,No,28,Yes,Fiber optic,Month-to-month,Bank transfer,36.56,1023.68,No
CUST02947,Male,0,No,No,22,No,DSL,Month-to-month,Electronic check,24.23,533.06,No
CUST02948,Female,0,No,Yes,31,No,No,One year,Electronic check,52.58,1629.98,No
CUST02949,Male,1,Yes,Yes,30,Yes,DSL,Two year,Credit card,42.38,1271.4,No
CUST02950,Male,0,No,Yes,54,Yes,DSL,Two year,Electronic check,61.08,3298.32,No
CUST02951,Male,0,No,Yes,0,Yes,No,Two year,Electronic check,60.22,60.22,Yes
CUST02952,Male,1,No,No,67,No,DSL,Month-to-month,Credit card,46.73,3130.91,No
CUST02953,Male,1,Yes,Yes,2,Yes,Fiber optic,Month-to-month,Electronic check,90.33,180.66,No
CUST02954,Male,1,Yes,Yes,61,Yes,No,Two year,Mailed check,67.91,4142.51,Yes
CUST02955,Male,1,No,No,17,No,DSL,Month-to-month,Bank transfer,30.87,524.79,No
CUST02956,Male,0,No,Yes,57,No,Fiber optic,Two year,Mailed check,43.92,2503.44,Yes
CUST02957,Male,1,No,Yes,11,No,DSL,Month-to-month,Credit card,37.96,417.56,No
CUST02958,Female,0,No,No,45,Yes,Fiber optic,Month-to-month,Credit card,53.98,2429.1,No
CUST02959,Female,1,No,Yes,17,Yes,DSL,One year,Electronic check,109.42,1860.14,No
CUST02960,Male,1,No,Yes,45,No,Fiber optic,Two year,Electronic check,110.34,4965.3,No
CUST02961,Male,0,No,No,9,Yes,Fiber optic,Month-to-month,Mailed check,117.15,1054.35,No
CUST02962,Female,0,No,No,29,Yes,Fiber optic,Two year,Bank transfer,96.02,2784.58,No
CUST02963,Male,1,Yes,Yes,60,Yes,DSL,Two year,Bank transfer,101.77,6106.2,No
CUST02964,Male,1,No,Yes,22,Yes,Fiber optic,Month-to-month,Electronic check,59.59,1310.98,No
CUST02965,Male,0,No,Yes,8,Yes,Fiber optic,Month-to-month,Credit card,52.3,418.4,Yes
CUST02966,Female,1,Yes,Yes,46,No,No,Month-to-month,Bank transfer,92.34,4247.64,Yes
CUST02967,Female,0,No,Yes,24,Yes,Fiber optic,Two year,Credit card,66.55,1597.2,No
CUST02968,Male,1,Yes,No,4,Yes,Fiber optic,Month-to-month,Mailed check,83.98,335.92,Yes
CUST02969,Female,0,Yes,No,70,No,No,Two year,Electronic check,109.85,7689.5,Yes
CUST02970,Male,0,No,Yes,58,Yes,DSL,Month-to-month,Electronic check,57.86,3355.88,No
CUST02971,Male,0,No,Yes,7,No,No,One year,Mailed check,88.56,619.92,No
CUST02972,Female,1,No,Yes,48,No,DSL,Month-to-month,Bank transfer,48.75,2340.0,No
CUST02973,Male,0,No,No,25,No,Fiber optic,Month-to-month,Mailed check,113.14,2828.5,No
CUST02974,Male,1,No,Yes,1,No,DSL,Two year,Mailed check,66.9,66.9,No
CUST02975,Male,1,Yes,Yes,52,Yes,DSL,Month-to-month,Mailed check,22.61,1175.72,No
CUST02976,Male,0,No,Yes,55,No,DSL,Month-to-month,Electronic check,103.84,5711.2,No
CUST02977,Female,1,Yes,Yes,25,No,Fiber optic,Month-to-month,Credit card,119.47,2986.75,No
CUST02978,Male,1,Yes,No,6,Yes,No,One year,Bank transfer,28.46,170.76,No
CUST02979,Female,1,No,No,54,No,DSL,One year,Bank transfer,84.75,4576.5,Yes
CUST02980,Male,0,Yes,Yes,46,Yes,Fiber optic,One year,Credit card,59.03,2715.38,Yes
CUST02981,Male,1,No,Yes,30,No,Fiber optic,One year,Electronic check,105.55,3166.5,No
CUST02982,Male,1,No,Yes,54,Yes,No,Month-to-month,Electronic check,66.7,3601.8,No
CUST02983,Male,1,No,No,62,No,No,Month-to-month,Bank transfer,92.69,5746.78,No
CUST02984,Male,1,No,No,70,No,DSL,Month-to-month,Electronic check,50.69,3548.3,No
CUST02985,Male,1,No,No,10,Yes,Fiber optic,Month-to-month,Credit card,81.16,811.6,Yes
CUST02986,Male,0,Yes,No,14,Yes,No,Month-to-month,Electronic check,77.73,1088.22,Yes
CUST02987,Male,0,Yes,No,31,No,Fiber optic,Month-to-month,Mailed check,96.47,2990.57,No
CUST02988,Female,1,Yes,Yes,30,No,Fiber optic,Month-to-month,Credit card,52.94,1588.2,No
CUST02989,Female,0,No,Yes,64,Yes,Fiber optic,Month-to-month,Mailed check,32.39,2072.96,No
CUST02990,Female,0,Yes,No,21,No,DSL,Month-to-month,Mailed check,100.06,2101.26,No
CUST02991,Female,1,No,Yes,72,No,No,One year,Credit card,85.1,6127.2,No
CUST02992,Female,0,Yes,No,72,Yes,Fiber optic,Month-to-month,Mailed check,27.89,2008.08,No
CUST02993,Male,1,No,No,64,No,DSL,Month-to-month,Electronic check,112.5,7200.0,Yes
CUST02994,Female,0,No,No,34,No,DSL,One year,Bank transfer,71.56,2433.04,No
CUST02995,Female,1,No,Yes,25,No,DSL,Month-to-month,Credit card,39.95,998.75,No
CUST02996,Male,1,No,Yes,34,Yes,Fiber optic,Two year,Mailed check,42.78,1454.52,Yes
CUST02997,Male,1,Yes,No,62,Yes,DSL,Month-to-month,Electronic check,97.95,6072.9,No
CUST02998,Male,1,Yes,Yes,67,No,Fiber optic,Month-to-month,Bank transfer,99.97,6697.99,No
CUST02999,Female,0,Yes,Yes,26,Yes,DSL,One year,Bank transfer,72.87,1894.62,No
CUST03000,Male,0,No,No,58,No,DSL,Month-to-month,Bank transfer,56.94,3302.52,No
CUST03001,Male,0,Yes,Yes,42,No,No,Month-to-month,Bank transfer,110.86,4656.12,No
CUST03002,Male,0,Yes,No,49,No,DSL,One year,Bank transfer,82.3,4032.7,Yes
